phase,sample_index,season,stem,sar_path,opt_path,steps,max_keypoints,extractor,extractor_policy,extractors,match_preprocess,matcher_strategy,selected_extractor,worker_success,registration_reliable,match_count,inliers,inlier_ratio,rmse,mean_score,difference_mean,dx,dy,reliability_reasons,poor_spatial_coverage,bad_homography_shape,cascade_rescued,matcher_candidates_json,generation_ms,registration_ms,total_ms,error,result_dir,reused
coarse,7,winter,ROIs2017_winter_35_p879,E:\Data\winter\s1_35\ROIs2017_winter_s1_35_p879.png,E:\Data\winter\s2_35\ROIs2017_winter_s2_35_p879.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,25,6,0.24,0.6608,0.222129,136.1416,221.6972,217.8358,inliers < 8;inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 680.42, ""error"": """", ""match_count"": 25, ""inliers"": 6, ""inlier_ratio"": 0.24, ""rmse"": 0.6608, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2365.66,812.19,3185.32,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0007_ROIs2017_winter_35_p879,False
coarse,8,fall,ROIs1970_fall_83_p473,E:\Data\fall\s1_83\ROIs1970_fall_s1_83_p473.png,E:\Data\fall\s2_83\ROIs1970_fall_s2_83_p473.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,31,8,0.2581,1.0613,0.26814,60.2112,245.6417,450.74,bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 671.62, ""error"": """", ""match_count"": 31, ""inliers"": 8, ""inlier_ratio"": 0.2581, ""rmse"": 1.0613, ""registration_reliable"": false, ""reliability_reasons"": [""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2336.2,812.38,3157.24,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0008_ROIs1970_fall_83_p473,False
coarse,9,spring,ROIs1158_spring_42_p965,E:\Data\spring\s1_42\ROIs1158_spring_s1_42_p965.png,E:\Data\spring\s2_42\ROIs1158_spring_s2_42_p965.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,21,6,0.2857,0.9379,0.216328,34.0704,71.1067,17.1658,inliers < 8;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 669.36, ""error"": """", ""match_count"": 21, ""inliers"": 6, ""inlier_ratio"": 0.2857, ""rmse"": 0.9379, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2344.49,825.77,3178.16,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0009_ROIs1158_spring_42_p965,False
coarse,10,summer,ROIs1868_summer_32_p1033,E:\Data\summer\s1_32\ROIs1868_summer_s1_32_p1033.png,E:\Data\summer\s2_32\ROIs1868_summer_s2_32_p1033.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,93,9,0.0968,1.1712,0.232678,68.6851,61.3266,-93.9345,inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 706.56, ""error"": """", ""match_count"": 93, ""inliers"": 9, ""inlier_ratio"": 0.0968, ""rmse"": 1.1712, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2346.1,864.51,3218.68,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0010_ROIs1868_summer_32_p1033,False
coarse,11,winter,ROIs2017_winter_63_p843,E:\Data\winter\s1_63\ROIs2017_winter_s1_63_p843.png,E:\Data\winter\s2_63\ROIs2017_winter_s2_63_p843.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,67,13,0.194,1.675,0.28328,54.7774,10.0779,-2.0683,inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 679.63, ""error"": """", ""match_count"": 67, ""inliers"": 13, ""inlier_ratio"": 0.194, ""rmse"": 1.675, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2357.84,829.36,3199.16,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0011_ROIs2017_winter_63_p843,False
coarse,12,fall,ROIs1970_fall_29_p33,E:\Data\fall\s1_29\ROIs1970_fall_s1_29_p33.png,E:\Data\fall\s2_29\ROIs1970_fall_s2_29_p33.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,True,130,93,0.7154,1.7214,0.477313,79.3295,-2.3704,-3.0767,,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 708.69, ""error"": """", ""match_count"": 130, ""inliers"": 93, ""inlier_ratio"": 0.7154, ""rmse"": 1.7214, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2376.41,862.05,3245.99,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0012_ROIs1970_fall_29_p33,False
coarse,13,spring,ROIs1158_spring_80_p718,E:\Data\spring\s1_80\ROIs1158_spring_s1_80_p718.png,E:\Data\spring\s2_80\ROIs1158_spring_s2_80_p718.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,54,8,0.1481,1.3106,0.287109,157.034,947.6985,245.3849,inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 673.05, ""error"": """", ""match_count"": 54, ""inliers"": 8, ""inlier_ratio"": 0.1481, ""rmse"": 1.3106, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2399.17,824.76,3231.44,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0013_ROIs1158_spring_80_p718,False
coarse,14,summer,ROIs1868_summer_0_p457,E:\Data\summer\s1_0\ROIs1868_summer_s1_0_p457.png,E:\Data\summer\s2_0\ROIs1868_summer_s2_0_p457.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,16,5,0.3125,0.43,0.278348,146.2058,145.3633,-224.0684,inliers < 8,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 674.13, ""error"": """", ""match_count"": 16, ""inliers"": 5, ""inlier_ratio"": 0.3125, ""rmse"": 0.43, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2315.68,808.03,3130.92,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0014_ROIs1868_summer_0_p457,False
coarse,15,winter,ROIs2017_winter_29_p511,E:\Data\winter\s1_29\ROIs2017_winter_s1_29_p511.png,E:\Data\winter\s2_29\ROIs2017_winter_s2_29_p511.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,36,6,0.1667,0.694,0.307266,85.633,-66.6687,85.4954,inliers < 8;inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 677.96, ""error"": """", ""match_count"": 36, ""inliers"": 6, ""inlier_ratio"": 0.1667, ""rmse"": 0.694, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2384.02,816.58,3208.58,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0015_ROIs2017_winter_29_p511,False
coarse,16,fall,ROIs1970_fall_52_p762,E:\Data\fall\s1_52\ROIs1970_fall_s1_52_p762.png,E:\Data\fall\s2_52\ROIs1970_fall_s2_52_p762.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,31,7,0.2258,1.0377,0.252901,86.5919,31.465,14.0752,inliers < 8;inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 685.42, ""error"": """", ""match_count"": 31, ""inliers"": 7, ""inlier_ratio"": 0.2258, ""rmse"": 1.0377, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2364.45,835.83,3207.73,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0016_ROIs1970_fall_52_p762,False
coarse,17,spring,ROIs1158_spring_127_p361,E:\Data\spring\s1_127\ROIs1158_spring_s1_127_p361.png,E:\Data\spring\s2_127\ROIs1158_spring_s2_127_p361.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,35,8,0.2286,1.3298,0.320798,82.4407,140.7148,78.1927,inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 683.62, ""error"": """", ""match_count"": 35, ""inliers"": 8, ""inlier_ratio"": 0.2286, ""rmse"": 1.3298, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2354.46,815.24,3176.82,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0017_ROIs1158_spring_127_p361,False
coarse,18,summer,ROIs1868_summer_120_p533,E:\Data\summer\s1_120\ROIs1868_summer_s1_120_p533.png,E:\Data\summer\s2_120\ROIs1868_summer_s2_120_p533.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,40,7,0.175,1.1366,0.231045,64.4773,47.1606,21.0785,inliers < 8;inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 511.61, ""error"": """", ""match_count"": 40, ""inliers"": 7, ""inlier_ratio"": 0.175, ""rmse"": 1.1366, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",1875.4,615.35,2498.99,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0018_ROIs1868_summer_120_p533,False
coarse,19,winter,winter_img_temperate_p616,E:\Data\winter\s1_171\winter_img_temperate_p616.png,E:\Data\winter\s2_171\winter_img_temperate_p616.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,0,0,0.0,,0.0,55.5411,,,inliers < 8;inlier_ratio < 0.25;rmse unavailable;poor_spatial_coverage;bad_homography_shape,True,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 754.1, ""error"": """", ""match_count"": 0, ""inliers"": 0, ""inlier_ratio"": 0.0, ""rmse"": null, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""rmse unavailable"", ""poor_spatial_coverage"", ""bad_homography_shape""], ""poor_spatial_coverage"": true, ""bad_homography_shape"": true}]",2315.49,912.88,3234.57,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0019_winter_img_temperate_p616,False
coarse,20,fall,ROIs1970_fall_32_p908,E:\Data\fall\s1_32\ROIs1970_fall_s1_32_p908.png,E:\Data\fall\s2_32\ROIs1970_fall_s2_32_p908.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,21,6,0.2857,1.0133,0.212554,68.514,-150.4158,10.1965,inliers < 8;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 681.81, ""error"": """", ""match_count"": 21, ""inliers"": 6, ""inlier_ratio"": 0.2857, ""rmse"": 1.0133, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2350.64,845.01,3203.23,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0020_ROIs1970_fall_32_p908,False
coarse,21,spring,ROIs1158_spring_40_p799,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p799.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p799.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,26,6,0.2308,1.2429,0.264447,75.1212,-746.0239,1176.4998,inliers < 8;inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 679.39, ""error"": """", ""match_count"": 26, ""inliers"": 6, ""inlier_ratio"": 0.2308, ""rmse"": 1.2429, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2375.89,821.3,3205.0,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0021_ROIs1158_spring_40_p799,False
coarse,22,summer,ROIs1868_summer_18_p368,E:\Data\summer\s1_18\ROIs1868_summer_s1_18_p368.png,E:\Data\summer\s2_18\ROIs1868_summer_s2_18_p368.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,59,13,0.2203,1.8172,0.248995,81.6536,7.2982,-4.2888,inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 684.2, ""error"": """", ""match_count"": 59, ""inliers"": 13, ""inlier_ratio"": 0.2203, ""rmse"": 1.8172, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2336.84,838.49,3182.79,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0022_ROIs1868_summer_18_p368,False
coarse,23,winter,ROIs2017_winter_16_p63,E:\Data\winter\s1_16\ROIs2017_winter_s1_16_p63.png,E:\Data\winter\s2_16\ROIs2017_winter_s2_16_p63.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,73,14,0.1918,1.6177,0.251987,77.1848,-1072.9588,-344.5008,inlier_ratio < 0.25;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 646.52, ""error"": """", ""match_count"": 73, ""inliers"": 14, ""inlier_ratio"": 0.1918, ""rmse"": 1.6177, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2280.9,782.4,3071.27,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0023_ROIs2017_winter_16_p63,False
coarse,24,fall,ROIs1970_fall_102_p1432,E:\Data\fall\s1_102\ROIs1970_fall_s1_102_p1432.png,E:\Data\fall\s2_102\ROIs1970_fall_s2_102_p1432.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,24,6,0.25,0.7953,0.296913,86.6672,24.9745,0.4626,inliers < 8;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 652.63, ""error"": """", ""match_count"": 24, ""inliers"": 6, ""inlier_ratio"": 0.25, ""rmse"": 0.7953, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2360.0,802.53,3169.47,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0024_ROIs1970_fall_102_p1432,False
coarse,25,spring,ROIs1158_spring_5_p429,E:\Data\spring\s1_5\ROIs1158_spring_s1_5_p429.png,E:\Data\spring\s2_5\ROIs1158_spring_s2_5_p429.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,True,137,40,0.292,2.036,0.243219,68.8029,5.5115,-0.1549,,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 678.2, ""error"": """", ""match_count"": 137, ""inliers"": 40, ""inlier_ratio"": 0.292, ""rmse"": 2.036, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2354.31,836.2,3198.96,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0025_ROIs1158_spring_5_p429,False
coarse,26,summer,ROIs1868_summer_41_p1071,E:\Data\summer\s1_41\ROIs1868_summer_s1_41_p1071.png,E:\Data\summer\s2_41\ROIs1868_summer_s2_41_p1071.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,48,11,0.2292,1.8219,0.322125,95.4562,2.4141,-9.6,inlier_ratio < 0.25,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 658.2, ""error"": """", ""match_count"": 48, ""inliers"": 11, ""inlier_ratio"": 0.2292, ""rmse"": 1.8219, ""registration_reliable"": false, ""reliability_reasons"": [""inlier_ratio < 0.25""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2324.21,817.14,3148.69,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0026_ROIs1868_summer_41_p1071,False
coarse,27,winter,ROIs2017_winter_51_p391,E:\Data\winter\s1_51\ROIs2017_winter_s1_51_p391.png,E:\Data\winter\s2_51\ROIs2017_winter_s2_51_p391.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,3,0,0.0,,0.30307,113.751,,,inliers < 8;inlier_ratio < 0.25;rmse unavailable;poor_spatial_coverage;bad_homography_shape,True,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 667.69, ""error"": """", ""match_count"": 3, ""inliers"": 0, ""inlier_ratio"": 0.0, ""rmse"": null, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""inlier_ratio < 0.25"", ""rmse unavailable"", ""poor_spatial_coverage"", ""bad_homography_shape""], ""poor_spatial_coverage"": true, ""bad_homography_shape"": true}]",2330.39,806.01,3143.87,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0027_ROIs2017_winter_51_p391,False
coarse,28,fall,ROIs1970_fall_143_p169,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p169.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p169.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,True,38,10,0.2632,1.4238,0.277601,116.5158,-161.463,-161.2526,,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 687.01, ""error"": """", ""match_count"": 38, ""inliers"": 10, ""inlier_ratio"": 0.2632, ""rmse"": 1.4238, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2364.32,831.11,3203.78,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0028_ROIs1970_fall_143_p169,False
coarse,29,spring,ROIs1158_spring_47_p850,E:\Data\spring\s1_47\ROIs1158_spring_s1_47_p850.png,E:\Data\spring\s2_47\ROIs1158_spring_s2_47_p850.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,True,38,18,0.4737,1.8103,0.233555,62.9814,-8.0938,-24.2251,,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 680.42, ""error"": """", ""match_count"": 38, ""inliers"": 18, ""inlier_ratio"": 0.4737, ""rmse"": 1.8103, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2345.46,798.54,3151.51,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0029_ROIs1158_spring_47_p850,False
coarse,30,summer,ROIs1868_summer_128_p934,E:\Data\summer\s1_128\ROIs1868_summer_s1_128_p934.png,E:\Data\summer\s2_128\ROIs1868_summer_s2_128_p934.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,False,21,6,0.2857,0.7803,0.280914,107.7503,-19.421,86.2918,inliers < 8;bad_homography_shape,False,True,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 676.14, ""error"": """", ""match_count"": 21, ""inliers"": 6, ""inlier_ratio"": 0.2857, ""rmse"": 0.7803, ""registration_reliable"": false, ""reliability_reasons"": [""inliers < 8"", ""bad_homography_shape""], ""poor_spatial_coverage"": false, ""bad_homography_shape"": true}]",2312.96,805.86,3126.58,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0030_ROIs1868_summer_128_p934,False
coarse,31,winter,ROIs2017_winter_112_p60,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p60.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p60.png,8,2048,aliked,single,aliked,rgb,single-aliked-rgb,aliked,True,True,23,9,0.3913,1.4079,0.345789,44.5741,18.9259,23.3997,,False,False,False,"[{""extractor"": ""aliked"", ""elapsed_ms"": 683.62, ""error"": """", ""match_count"": 23, ""inliers"": 9, ""inlier_ratio"": 0.3913, ""rmse"": 1.4079, ""registration_reliable"": true, ""reliability_reasons"": [], ""poor_spatial_coverage"": false, ""bad_homography_shape"": false}]",2332.23,811.49,3151.34,,C:\Users\86158\Desktop\codxRoot\workspace\diffusion_lightglue_cascade_study_100\runs\coarse\strategy_single-aliked-rgb_steps_8_keypoints_2048\0031_ROIs2017_winter_112_p60,False
